timestamp,solar_radiation
1657879200,981.57894736842
1657882800,1002.10526315792
1657886400,986.315789473685
1657890000,941.05263157895
1657893600,778.684210526315
1657897200,613.684210526315
1657900800,427.631578947365
1657904400,242.894736842105
1657908000,71.8421052631565
1657911600,2.6315789473684
1657915200,0
1657918800,0
1657922400,0
1657926000,0
1657929600,0
1657933200,0
1657936800,0
1657940400,0.26315789473684
1657944000,34.736842105263
1657947600,167.368421052635
1657951200,338.157894736845
1657954800,520.526315789475
1657958400,681.57894736842
1657962000,858.947368421055
1657965600,954.21052631579
1657969200,977.63157894737
1657972800,965.52631578947
1657976400,902.631578947365
1657980000,753.15789473684
1657983600,594.73684210526
1657987200,408.15789473684
1657990800,218.684210526315
1657994400,62.894736842105
1657998000,2.10526315789475
1658001600,0
1658005200,0
1658008800,0
1658012400,0
1658016000,0
1658019600,0
1658023200,0
1658026800,0.26315789473684
1658030400,29.473684210526
1658034000,153.42105263158
1658037600,307.105263157895
1658041200,495
1658044800,597.105263157895
1658048400,758.947368421055
1658052000,937.368421052635
1658055600,953.42105263158
1658059200,946.052631578945
1658062800,893.42105263158
1658066400,748.684210526315
1658070000,587.894736842105
1658073600,403.421052631575
1658077200,217.36842105263
1658080800,61.578947368421
1658084400,2.10526315789475
1658088000,0
1658091600,0
1658095200,0
1658098800,0
1658102400,0
1658106000,0
1658109600,0
1658113200,0.26315789473684
1658116800,30.526315789474
1658120400,156.315789473685
1658124000,316.05263157895
1658127600,498.15789473684
1658131200,678.94736842105
1658134800,813.684210526315
1658138400,917.36842105263
1658142000,951.05263157895
1658145600,935.78947368421
1658149200,884.73684210526
1658152800,739.73684210526
1658156400,582.36842105263
1658160000,404.47368421053
1658163600,217.105263157895
1658167200,60.5263157894735
1658170800,1.8421052631579
1658174400,0
1658178000,0
1658181600,0
1658185200,0
1658188800,0
1658192400,0
1658196000,0
1658199600,0.26315789473684
1658203200,33.9473684210525
1658206800,166.57894736842
1658210400,327.894736842105
1658214000,524.73684210526
1658217600,697.63157894737
1658221200,845.78947368421
1658224800,937.10526315789
1658228400,956.84210526316
1658232000,946.842105263155
1658235600,890
1658239200,741.31578947368
1658242800,584.73684210526
1658246400,400.78947368421
1658250000,221.315789473685
1658253600,63.1578947368405
1658257200,1.57894736842105
1658260800,0
1658264400,0
1658268000,0
1658271600,0
1658275200,0
1658278800,0
1658282400,0
1658286000,0
1658289600,34.736842105263
1658293200,170.78947368421
1658296800,331.052631578945
1658300400,517.105263157895
1658304000,693.947368421055
1658307600,848.947368421055
1658311200,947.105263157895
1658314800,972.368421052635
1658318400,957.36842105263
1658322000,901.05263157895
1658325600,755.52631578947
1658329200,593.157894736845
1658332800,389.21052631579
1658336400,204.736842105265
1658340000,54.4736842105265
1658343600,1.3157894736842
1658347200,0
1658350800,0
1658354400,0
1658358000,0
1658361600,0
1658365200,0
1658368800,0
1658372400,0
1658376000,28.157894736842
1658379600,150.263157894735
1658383200,312.36842105263
1658386800,505.526315789475
1658390400,686.31578947368
1658394000,818.94736842105
1658397600,928.421052631575
1658401200,958.42105263158
1658404800,917.105263157895
1658408400,858.684210526315
1658412000,710
1658415600,555.26315789474
1658419200,370.789473684215
1658422800,191.842105263155
1658426400,52.1052631578945
1658430000,1.3157894736842
1658433600,0
1658437200,0
1658440800,0
1658444400,0
1658448000,0
1658451600,0
1658455200,0
1658458800,0
1658462400,23.6842105263157
1658466000,138.15789473684
1658469600,297.631578947365
1658473200,492.36842105263
1658476800,676.842105263155
1658480400,825
1658484000,918.684210526315
1658487600,961.842105263155
1658491200,945
1658494800,888.42105263158
1658498400,746.84210526316
1658502000,582.368421052635
1658505600,357.36842105263
1658509200,86.578947368422
1658512800,42.8947368421055
1658516400,1.05263157894735
1658520000,0
1658523600,0
1658527200,0
1658530800,0
1658534400,0
1658538000,0
1658541600,0
1658545200,0
1658548800,24.7368421052633
1658552400,146.57894736842
1658556000,322.894736842105
1658559600,488.94736842105
1658563200,698.94736842105
1658566800,855.526315789475
1658570400,948.947368421055
1658574000,971.57894736842
1658577600,975.789473684215
1658581200,853.15789473684
1658584800,759.21052631579
1658588400,586.84210526316
1658592000,388.157894736845
1658595600,166.57894736842
1658599200,45.7894736842105
1658602800,0.78947368421055
1658606400,0
1658610000,0
1658613600,0
1658617200,0
1658620800,0
1658624400,0
1658628000,0
1658631600,0
1658635200,21.0526315789476
1658638800,129.736842105263
1658642400,291.052631578945
1658646000,473.947368421055
1658649600,642.63157894737
1658653200,796.842105263155
1658656800,916.052631578945
1658660400,941.05263157895
1658664000,919.21052631579
1658667600,861.57894736842
1658671200,636.05263157895
1658674800,489.73684210526
1658678400,374.473684210525
1658682000,193.684210526315
1658685600,47.894736842105
1658689200,1.05263157894735
1658692800,0
1658696400,0
1658700000,0
1658703600,0
1658707200,0
1658710800,0
1658714400,0
1658718000,0
1658721600,21.0526315789476
1658725200,135.789473684213
1658728800,298.42105263158
1658732400,492.105263157895
1658736000,681.31578947368
1658739600,828.684210526315
1658743200,932.105263157895
1658746800,950.78947368421
1658750400,934.73684210526
1658754000,872.105263157895
1658757600,116.842105263155
1658761200,165.789473684215
1658764800,247.894736842105
1658768400,192.105263157895
1658772000,45.5263157894735
1658775600,0.5263157894737
1658779200,0
1658782800,0
1658786400,0
1658790000,0
1658793600,0
1658797200,0
1658800800,0
1658804400,0
1658808000,19.2105263157894
1658811600,125.526315789474
1658815200,286.84210526316
1658818800,470
1658822400,671.84210526316
1658826000,791.052631578945
1658829600,897.63157894737
1658833200,940.26315789474
1658836800,934.21052631579
1658840400,572.368421052635
1658844000,144.736842105265
1658847600,316.84210526316
1658851200,269.21052631579
1658854800,171.315789473685
1658858400,38.684210526316
1658862000,0.5263157894737
1658865600,0
1658869200,0
1658872800,0
1658876400,0
1658880000,0
1658883600,0
1658887200,0
1658890800,0
1658894400,23.4210526315789
1658898000,137.105263157896
1658901600,137.894736842105
1658905200,410.78947368421
1658908800,302.63157894737
1658912400,573.157894736845
1658916000,647.631578947365
1658919600,683.42105263158
1658923200,934.47368421053
1658926800,598.42105263158
1658930400,567.631578947365
1658934000,586.57894736842
1658937600,397.105263157895
1658941200,210.526315789475
1658944800,49.2105263157895
1658948400,0.78947368421055
1658952000,0
1658955600,0
1658959200,0
1658962800,0
1658966400,0
1658970000,0
1658973600,0
1658977200,0
1658980800,21.3157894736841
1658984400,143.15789473684
1658988000,310.78947368421
1658991600,487.63157894737
1658995200,557.105263157895
1658998800,579.736842105265
1659002400,603.157894736845
1659006000,867.105263157895
1659009600,888.42105263158
1659013200,825.78947368421
1659016800,642.631578947365
1659020400,313.684210526315
1659024000,168.684210526315
1659027600,146.842105263155
1659031200,43.947368421053
1659034800,0.5263157894737
1659038400,0
1659042000,0
1659045600,0
1659049200,0
1659052800,0
1659056400,0
1659060000,0
1659063600,0
1659067200,20.0000000000001
1659070800,138.42105263158
1659074400,304.736842105265
1659078000,477.105263157895
1659081600,661.57894736842
1659085200,807.10526315789
1659088800,889.21052631579
1659092400,932.63157894737
1659096000,934.73684210526
1659099600,855.263157894735
1659103200,553.157894736845
1659106800,162.36842105263
1659110400,285.263157894735
1659114000,96.0526315789465
1659117600,34.736842105263
1659121200,0.26315789473684
1659124800,0
1659128400,0
1659132000,0
1659135600,0
1659139200,0
1659142800,0
1659146400,0
1659150000,0
1659153600,11.5789473684211
1659157200,48.6842105263155
1659160800,272.63157894737
1659164400,483.157894736845
1659168000,573.947368421055
1659171600,732.105263157895
1659175200,782.894736842105
1659178800,947.894736842105
1659182400,922.368421052635
1659186000,861.052631578945
1659189600,757.631578947365
1659193200,573.947368421055
1659196800,242.36842105263
1659200400,194.736842105265
1659204000,47.105263157895
1659207600,0.5263157894737
1659211200,0
1659214800,0
1659218400,0
1659222000,0
1659225600,0
1659229200,0
1659232800,0
1659236400,0
1659240000,19.2105263157894
1659243600,142.105263157895
1659247200,303.684210526315
1659250800,490.789473684215
1659254400,681.84210526316
1659258000,819.21052631579
1659261600,933.684210526315
1659265200,957.894736842105
1659268800,945
1659272400,864.736842105265
1659276000,713.947368421055
1659279600,590
1659283200,376.315789473685
1659286800,182.368421052635
1659290400,46.578947368421
1659294000,0.26315789473684
1659297600,0
1659301200,0
1659304800,0
1659308400,0
1659312000,0
1659315600,0
1659319200,0
1659322800,0
1659326400,19.2105263157896
1659330000,143.157894736845
1659333600,302.894736842105
1659337200,489.736842105265
1659340800,680.26315789474
1659344400,817.894736842105
1659348000,933.157894736845
1659351600,958.15789473684
1659355200,945.526315789475
1659358800,860.526315789475
1659362400,715.78947368421
1659366000,555.26315789474
1659369600,372.894736842105
1659373200,182.36842105263
1659376800,38.684210526316
1659380400,0.26315789473684
1659384000,0
1659387600,0
1659391200,0
1659394800,0
1659398400,0
1659402000,0
1659405600,0
1659409200,0
1659412800,10.2631578947369
1659416400,70.5263157894735
1659420000,113.947368421054
1659423600,386.842105263155
1659427200,723.157894736845
1659430800,643.947368421055
1659434400,699.73684210526
1659438000,623.157894736845
1659441600,770.263157894735
1659445200,840.526315789475
1659448800,685.78947368421
1659452400,551.57894736842
1659456000,366.57894736842
1659459600,180.263157894735
1659463200,36.578947368421
1659466800,0.26315789473684
1659470400,0
1659474000,0
1659477600,0
1659481200,0
1659484800,0
1659488400,0
1659492000,0
1659495600,0
1659499200,18.6842105263157
1659502800,141.57894736842
1659506400,301.84210526316
1659510000,498.94736842105
1659513600,690.263157894735
1659517200,822.63157894737
1659520800,924.736842105265
1659524400,949.736842105265
1659528000,942.105263157895
1659531600,857.894736842105
1659535200,721.05263157895
1659538800,558.684210526315
1659542400,387.105263157895
1659546000,196.05263157895
1659549600,36.842105263158
1659553200,0.26315789473684
1659556800,0
1659560400,0
1659564000,0
1659567600,0
1659571200,0
1659574800,0
1659578400,0
1659582000,0
1659585600,16.3157894736842
1659589200,135.526315789472
1659592800,297.894736842105
1659596400,481.315789473685
1659600000,680.263157894735
1659603600,814.473684210525
1659607200,919.473684210525
1659610800,948.94736842105
1659614400,930.263157894735
1659618000,858.15789473684
1659621600,715.263157894735
1659625200,556.842105263155
1659628800,375.78947368421
1659632400,186.315789473685
1659636000,31.578947368421
1659639600,0
1659643200,0
1659646800,0
1659650400,0
1659654000,0
1659657600,0
1659661200,0
1659664800,0
1659668400,0
1659672000,15.5263157894739
1659675600,128.157894736843
1659679200,300.26315789474
1659682800,483.42105263158
1659686400,680.78947368421
1659690000,818.684210526315
1659693600,905.78947368421
1659697200,947.894736842105
1659700800,935.78947368421
1659704400,860.78947368421
1659708000,706.052631578945
1659711600,541.578947368425
1659715200,363.42105263158
1659718800,176.315789473685
1659722400,27.6315789473683
1659726000,0
1659729600,0
1659733200,0
1659736800,0
1659740400,0
1659744000,0
1659747600,0
1659751200,0
1659754800,0
1659758400,13.4210526315791
1659762000,125.789473684213
1659765600,294.21052631579
1659769200,471.842105263155
1659772800,673.15789473684
1659776400,810.526315789475
1659780000,906.315789473685
1659783600,938.15789473684
1659787200,921.05263157895
1659790800,842.63157894737
1659794400,702.105263157895
1659798000,530.26315789474
1659801600,344.473684210525
1659805200,116.315789473683
1659808800,8.15789473684225
1659812400,0
1659816000,0
1659819600,0
1659823200,0
1659826800,0
1659830400,0
1659834000,0
1659837600,0
1659841200,0
1659844800,4.21052631578949
1659848400,59.736842105263
1659852000,208.94736842105
1659855600,319.21052631579
1659859200,191.315789473685
1659862800,558.68421052632
1659866400,810.78947368421
1659870000,838.94736842105
1659873600,770.78947368421
1659877200,615.78947368421
1659880800,307.36842105263
1659884400,217.105263157895
1659888000,116.315789473685
1659891600,102.894736842107
1659895200,30.2631578947369
1659898800,0
1659902400,0
1659906000,0
1659909600,0
1659913200,0
1659916800,0
1659920400,0
1659924000,0
1659927600,0
1659931200,11.3157894736842
1659934800,104.473684210525
1659938400,279.21052631579
1659942000,473.42105263158
1659945600,651.57894736842
1659949200,790.26315789474
1659952800,768.15789473684
1659956400,223.94736842105
1659960000,396.052631578946
1659963600,610.263157894735
1659967200,657.894736842105
1659970800,351.578947368425
1659974400,315
1659978000,200.526315789475
1659981600,32.8947368421055
1659985200,0
1659988800,0
1659992400,0
1659996000,0
1659999600,0
1660003200,0
1660006800,0
1660010400,0
1660014000,0
1660017600,1.8421052631579
1660021200,52.3684210526315
1660024800,328.684210526315
1660028400,509.736842105265
1660032000,633.684210526315
1660035600,803.68421052632
1660039200,548.684210526315
1660042800,824.210526315785
1660046400,800
1660050000,727.105263157895
1660053600,694.736842105265
1660057200,465.78947368421
1660060800,330.526315789475
1660064400,153.42105263158
1660068000,21.3157894736841
1660071600,0
1660075200,0
1660078800,0
1660082400,0
1660086000,0
1660089600,0
1660093200,0
1660096800,0
1660100400,0
1660104000,10.0000000000002
1660107600,117.894736842106
1660111200,284.21052631579
1660114800,459.73684210526
1660118400,658.947368421055
1660122000,572.368421052635
1660125600,919.736842105265
1660129200,754.21052631579
1660132800,909.21052631579
1660136400,818.684210526315
1660140000,608.947368421055
1660143600,507.105263157895
1660147200,341.31578947368
1660150800,163.42105263158
1660154400,18.4210526315789
1660158000,0
1660161600,0
1660165200,0
1660168800,0
1660172400,0
1660176000,0
1660179600,0
1660183200,0
1660186800,0
1660190400,9.47368421052634
1660194000,112.894736842106
1660197600,277.368421052635
1660201200,452.63157894737
1660204800,630.26315789474
1660208400,767.105263157895
1660212000,873.421052631575
1660215600,887.105263157895
1660219200,918.42105263158
1660222800,700.26315789474
1660226400,667.894736842105
1660230000,513.42105263158
1660233600,345.789473684215
1660237200,162.36842105263
1660240800,16.5789473684213
1660244400,0
1660248000,0
1660251600,0
1660255200,0
1660258800,0
1660262400,0
1660266000,0
1660269600,0
1660273200,0
1660276800,5
1660280400,31.842105263158
1660284000,92.1052631578955
1660287600,390.78947368421
1660291200,333.15789473684
1660294800,234.473684210525
1660298400,508.42105263158
1660302000,526.05263157895
1660305600,493.157894736845
1660309200,835.263157894735
1660312800,659.210526315785
1660316400,510.78947368421
1660320000,331.84210526316
1660323600,109.473684210525
1660327200,5.78947368421034
1660330800,0
1660334400,0
1660338000,0
1660341600,0
1660345200,0
1660348800,0
1660352400,0
1660356000,0
1660359600,0
1660363200,6.0526315789475
1660366800,73.421052631579
1660370400,228.157894736845
1660374000,315.78947368421
1660377600,646.315789473685
1660381200,812.368421052635
1660384800,949.21052631579
1660388400,921.315789473685
1660392000,915.263157894735
1660395600,850.263157894735
1660399200,545.52631578947
1660402800,409.736842105265
1660406400,348.94736842105
1660410000,158.947368421055
1660413600,16.3157894736842
1660417200,0
1660420800,0
1660424400,0
1660428000,0
1660431600,0
1660435200,0
1660438800,0
1660442400,0
1660446000,0
1660449600,7.8947368421055
1660453200,120.789473684211
1660456800,281.052631578945
1660460400,457.63157894737
1660464000,641.84210526316
1660467600,777.894736842105
1660471200,864.736842105265
1660474800,921.05263157895
1660478400,838.157894736845
1660482000,697.631578947365
1660485600,515.52631578947
1660489200,450.526315789475
1660492800,332.894736842105
1660496400,98.684210526316
1660500000,9.73684210526335
1660503600,0
1660507200,0
1660510800,0
1660514400,0
1660518000,0
1660521600,0
1660525200,0
1660528800,0
1660532400,0
1660536000,3.94736842105265
1660539600,81.8421052631585
1660543200,265
1660546800,454.736842105265
1660550400,628.157894736845
1660554000,771.84210526316
1660557600,662.105263157895
1660561200,782.631578947365
1660564800,815
1660568400,936.57894736842
1660572000,573.421052631575
1660575600,267.36842105263
1660579200,380.526315789475
1660582800,101.315789473684
1660586400,12.8947368421052
1660590000,0
1660593600,0
1660597200,0
1660600800,0
1660604400,0
1660608000,0
1660611600,0
1660615200,0
1660618800,0
1660622400,4.73684210526315
1660626000,91.5789473684195
1660629600,250.26315789474
1660633200,429.473684210525
1660636800,598.15789473684
1660640400,722.894736842105
1660644000,816.315789473685
1660647600,885
1660651200,866.315789473685
1660654800,703.94736842105
1660658400,404.21052631579
1660662000,296.052631578945
1660665600,310.263157894735
1660669200,134.473684210528
1660672800,12.3684210526316
1660676400,0
1660680000,0
1660683600,0
1660687200,0
1660690800,0
1660694400,0
1660698000,0
1660701600,0
1660705200,0
1660708800,5.263157894737
1660712400,94.736842105261
1660716000,251.05263157895
1660719600,426.05263157895
1660723200,587.36842105263
1660726800,711.052631578945
1660730400,815
1660734000,875.26315789474
1660737600,822.105263157895
1660741200,451.57894736842
1660744800,588.68421052632
1660748400,358.42105263158
1660752000,226.315789473685
1660755600,44.4736842105265
1660759200,9.73684210526334
1660762800,0
1660766400,0
1660770000,0
1660773600,0
1660777200,0
1660780800,0
1660784400,0
1660788000,0
1660791600,0
1660795200,2.10526315789475
1660798800,27.894736842105
1660802400,67.8947368421055
1660806000,148.42105263158
1660809600,91.5789473684215
1660813200,33.421052631579
1660816800,20.526315789474
1660820400,287.63157894737
1660824000,446.315789473685
1660827600,720.526315789475
1660831200,561.052631578945
1660834800,428.684210526315
1660838400,173.684210526316
1660842000,1.57894736842104
1660845600,0.5263157894737
1660849200,0
1660852800,0
1660856400,0
1660860000,0
1660863600,0
1660867200,0
1660870800,0
1660874400,0
1660878000,0
1660881600,2.10526315789475
1660885200,69.7368421052635
1660888800,113.15789473684
1660892400,83.684210526316
1660896000,52.8947368421055
1660899600,300.52631578947
1660903200,426.315789473685
1660906800,505.526315789475
1660910400,576.57894736842
1660914000,251.57894736842
1660917600,299.210526315785
1660921200,63.6842105263155
1660924800,74.473684210525
1660928400,52.6315789473685
1660932000,2.3684210526316
1660935600,0
1660939200,0
1660942800,0
1660946400,0
1660950000,0
1660953600,0
1660957200,0
1660960800,0
1660964400,0
1660968000,15.2631578947371
1660971600,145
1660975200,311.052631578945
1660978800,483.15789473684
1660982400,639.21052631579
1660986000,770.263157894735
1660989600,820.78947368421
1660993200,815.526315789475
1660996800,834.21052631579
1661000400,732.63157894737
1661004000,646.57894736842
1661007600,488.42105263158
1661011200,300.526315789475
1661014800,131.84210526316
1661018400,8.9473684210527
1661022000,0
1661025600,0
1661029200,0
1661032800,0
1661036400,0
1661040000,0
1661043600,0
1661047200,0
1661050800,0
1661054400,3.6842105263158
1661058000,96.8421052631565
1661061600,266.57894736842
1661065200,440.263157894735
1661068800,626.842105263155
1661072400,732.63157894737
1661076000,837.63157894737
1661079600,874.473684210525
1661083200,881.315789473685
1661086800,773.684210526315
1661090400,655.263157894735
1661094000,457.368421052635
1661097600,295.78947368421
1661101200,121.57894736842
1661104800,8.15789473684234
1661108400,0
1661112000,0
1661115600,0
1661119200,0
1661122800,0
1661126400,0
1661130000,0
1661133600,0
1661137200,0
1661140800,2.10526315789475
1661144400,58.157894736842
1661148000,189.210526315787
1661151600,454.473684210525
1661155200,578.94736842105
1661158800,597.105263157895
1661162400,794.21052631579
1661166000,702.36842105263
1661169600,939.21052631579
1661173200,780
1661176800,638.42105263158
1661180400,477.36842105263
1661184000,243.42105263158
1661187600,113.947368421051
1661191200,7.89473684210534
1661194800,0
1661198400,0
1661202000,0
1661205600,0
1661209200,0
1661212800,0
1661216400,0
1661220000,0
1661223600,0
1661227200,2.10526315789475
1661230800,72.105263157897
1661234400,253.157894736845
1661238000,431.052631578945
1661241600,595.263157894735
1661245200,701.842105263155
1661248800,798.94736842105
1661252400,858.68421052632
1661256000,819.21052631579
1661259600,726.05263157895
1661263200,568.15789473684
1661266800,468.15789473684
1661270400,300.263157894735
1661274000,120.526315789472
1661277600,6.842105263158
1661281200,0
1661284800,0
1661288400,0
1661292000,0
1661295600,0
1661299200,0
1661302800,0
1661306400,0
1661310000,0
1661313600,2.3684210526316
1661317200,51.8421052631575
1661320800,213.15789473684
1661324400,382.36842105263
1661328000,556.84210526316
1661331600,756.84210526316
1661335200,684.736842105265
1661338800,715.526315789475
1661342400,857.631578947365
1661346000,743.947368421055
1661349600,630.526315789475
1661353200,472.63157894737
1661356800,286.052631578945
1661360400,106.578947368421
1661364000,5
1661367600,0
1661371200,0
1661374800,0
1661378400,0
1661382000,0
1661385600,0
1661389200,0
1661392800,0
1661396400,0
1661400000,2.10526315789475
1661403600,79.7368421052625
1661407200,244.473684210525
1661410800,418.94736842105
1661414400,595
1661418000,701.57894736842
1661421600,805.526315789475
1661425200,870.526315789475
1661428800,885.263157894735
1661432400,630.78947368421
1661436000,631.84210526316
1661439600,451.052631578945
1661443200,268.947368421055
1661446800,98.4210526315805
1661450400,5
1661454000,0
1661457600,0
1661461200,0
1661464800,0
1661468400,0
1661472000,0
1661475600,0
1661479200,0
1661482800,0
1661486400,1.8421052631579
1661490000,67.105263157893
1661493600,223.421052631575
1661497200,397.894736842105
1661500800,568.157894736845
1661504400,637.63157894737
1661508000,790
1661511600,848.68421052632
1661515200,825.78947368421
1661518800,594.21052631579
1661522400,436.315789473685
1661526000,274.21052631579
1661529600,155.526315789475
1661533200,59.7368421052635
1661536800,2.6315789473684
1661540400,0
1661544000,0
1661547600,0
1661551200,0
1661554800,0
1661558400,0
1661562000,0
1661565600,0
1661569200,0
1661572800,1.57894736842105
1661576400,73.421052631578
1661580000,231.842105263155
1661583600,394.473684210525
1661587200,571.315789473685
1661590800,697.105263157895
1661594400,768.42105263158
1661598000,162.36842105263
1661601600,174.473684210525
1661605200,52.105263157895
1661608800,282.631578947365
1661612400,476.315789473685
1661616000,263.68421052632
1661619600,105.263157894736
1661623200,7.6315789473685
1661626800,0
1661630400,0
1661634000,0
1661637600,0
1661641200,0
1661644800,0
1661648400,0
1661652000,0
1661655600,0
1661659200,1.3157894736842
1661662800,73.4210526315805
1661666400,238.157894736845
1661670000,397.631578947365
1661673600,561.05263157895
1661677200,677.63157894737
1661680800,758.42105263158
1661684400,592.894736842105
1661688000,116.05263157895
1661691600,138.42105263158
1661695200,212.36842105263
1661698800,84.736842105263
1661702400,115.526315789473
1661706000,58.421052631579
1661709600,1.8421052631579
1661713200,0
1661716800,0
1661720400,0
1661724000,0
1661727600,0
1661731200,0
1661734800,0
1661738400,0
1661742000,0
1661745600,1.05263157894735
1661749200,47.3684210526315
1661752800,225.526315789475
1661756400,397.36842105263
1661760000,563.684210526315
1661763600,688.421052631575
1661767200,768.947368421055
1661770800,812.368421052635
1661774400,812.368421052635
1661778000,715.78947368421
1661781600,560.26315789474
1661785200,392.631578947365
1661788800,230.78947368421
1661792400,73.6842105263165
1661796000,2.6315789473684
1661799600,0
1661803200,0
1661806800,0
1661810400,0
1661814000,0
1661817600,0
1661821200,0
1661824800,0
1661828400,0
1661832000,1.05263157894735
1661835600,60.7894736842105
1661839200,205.263157894735
1661842800,398.68421052632
1661846400,539.736842105265
1661850000,671.84210526316
1661853600,729.73684210526
1661857200,804.473684210525
1661860800,579.736842105265
1661864400,583.947368421055
1661868000,542.105263157895
1661871600,85.7894736842105
1661875200,13.6842105263156
1661878800,4.2105263157895
1661882400,0.26315789473684
1661886000,0
1661889600,0
1661893200,0
1661896800,0
1661900400,0
1661904000,0
1661907600,0
1661911200,0
1661914800,0
1661918400,0.78947368421055
1661922000,42.8947368421055
1661925600,66.0526315789475
1661929200,314.47368421053
1661932800,493.684210526315
1661936400,663.94736842105
